time21_5,latitude,longitude,halfAngle,speed,type,isMostAccurate,associatedCMEID,note,catalog,featureCode,dataLevel,measurementTechnique,imageType,tilt,minorHalfWidth,speedMeasuredAtHeight,submissionTime,versionId,link
2022-12-08T23:19Z,23.0,-74.0,28.0,248.0,S,True,2022-12-08T08:00:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-12-09T07:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22687/-1
2022-12-08T18:13Z,50.0,100.0,10.0,837.0,C,True,2022-12-08T14:09:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.4,2022-12-08T16:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22676/-1
2022-12-08T23:10Z,-16.0,-112.0,33.0,605.0,C,True,2022-12-08T17:09:00-CME-001,"A measurement of the core of the CME, ignoring the asymmetrical front associated with this CME. Parts of the CME thus may be faster than this measurement.",M2M_CATALOG,COR,0,SWPC_CAT,running difference,,,6.1,2022-12-08T19:00Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22680/-1
2022-12-08T21:16Z,26.0,107.0,10.0,1153.0,O,True,2022-12-08T18:12:00-CME-001,"A later measurement using frames of the CME wider into the field of view, but without SOHO C3 imagery.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2022-12-08T20:04Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22683/-1
2022-12-09T11:17Z,-43.0,92.0,12.0,302.0,S,True,2022-12-08T21:12:00-CME-001,Updated measurement using STEREO A COR2 and SOHO LASCO imagery in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.0,2022-12-09T12:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22692/-1
2022-12-09T23:28Z,2.0,-90.0,25.0,416.0,S,True,2022-12-09T14:49:00-CME-001,A leading edge measurement taken using only SOHO imagery as STA imagery was in a campaign and the CME was not seen well in the running difference imagery in STA COR2 frames after post-processing.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.0,2022-12-09T23:46Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22694/-1
2022-12-10T15:27Z,-43.0,105.0,10.0,431.0,S,True,2022-12-10T07:24:00-CME-001,SWPC_CAT measurement using SOHO LASCO C2/C3 imagery and one frame of STEREO A COR2 imagery. The CME is almost out of the field of view in the available COR2A image.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,15.0,2022-12-10T14:01Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22708/-1
2022-12-10T17:47Z,-39.0,104.0,14.0,430.0,S,True,2022-12-10T09:36:00-CME-001,SWPC_CAT measurement using limited available STEREO A COR2 imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,15.0,2022-12-10T15:03Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22709/-1
2022-12-10T19:55Z,36.0,-90.0,25.0,714.0,C,True,2022-12-10T15:12:00-CME-001,"Leading edge measurement. The source longitude seemed to be approximated relatively well by 90 degrees east, but may be as high as 95 degrees east. There is some uncertainty in the velocity due to the asymmetric front.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.4,2022-12-10T18:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22713/-1
2022-12-10T19:31Z,53.0,-153.0,10.0,993.0,C,True,2022-12-10T16:00:00-CME-001,Measurement using SOHO LASCO C3 and STEREO A Science Data in StereoCAT.,M2M_CATALOG,LE,0,StereoCAT,running difference,,,,2022-12-13T17:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22768/-1
2022-12-11T07:00Z,13.0,165.0,31.0,557.0,C,True,2022-12-11T02:00:00-CME-001,Remeasured using additional SOHO LASCO C2/C3 and STEREO A COR2 imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.0,2022-12-11T13:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22724/-1
2022-12-11T10:48Z,32.0,144.0,16.0,1131.0,O,True,2022-12-11T08:12:00-CME-001,Updated measurement using STEREO A COR2 and SOHO LASCO C2/C3 imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,15.0,2022-12-11T12:11Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22720/-1
2022-12-11T14:37Z,45.0,-80.0,18.0,757.0,C,True,2022-12-11T10:12:00-CME-001,Remeasured using the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.0,2022-12-11T13:51Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22725/-1
2022-12-11T23:03Z,-28.0,60.0,16.0,326.0,S,True,2022-12-11T12:12:00-CME-001,Longitude based off of source location.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2022-12-11T14:42Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22727/-1
2022-12-11T22:11Z,-27.0,-169.0,14.0,366.0,S,True,2022-12-11T15:39:00-CME-001,"Not seen well in STEREO running difference imagery, so white light imagery in StereoCAT was used.",M2M_CATALOG,LE,0,StereoCAT,running difference,,,,2022-12-13T13:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22757/-1
2022-12-11T19:20Z,-26.0,-168.0,10.0,769.0,C,True,2022-12-11T15:48:00-CME-001,Parameters based on the best fit between two coronagraphs in swpc_cat (as source is likely backsided).,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-12-11T20:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22735/-1
2022-12-12T03:59Z,0.0,177.0,45.0,1297.0,O,True,2022-12-12T01:12:00-CME-001,Measurement of back sided halo using SOHO LASCO C2/C3 imagery only. No STEREO A COR2 imagery was available for this measurement.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,30.0,2022-12-12T14:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22739/-1
2022-12-12T08:48Z,8.0,170.0,45.0,568.0,C,True,2022-12-12T02:12:00-CME-001,Updated measurement of leading edge.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2022-12-12T16:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22742/-1
2022-12-12T13:16Z,32.0,-134.0,20.0,819.0,C,True,2022-12-12T09:12:00-CME-001,Parameters obtained using best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.0,2022-12-12T21:19Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22754/-1
2022-12-12T19:49Z,47.0,-119.0,18.0,650.0,C,True,2022-12-12T14:36:00-CME-001,Parameters obtained using best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_cAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.0,2022-12-12T17:36Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22748/-1
2022-12-13T11:51Z,-39.0,5.0,12.0,268.0,S,True,2022-12-12T23:24:00-CME-001,A one spacecraft measurement using SOHO C2 and fitting the CME to the observed lift off location.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.9,2022-12-13T16:36Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22764/-1
2022-12-14T15:12Z,-26.0,85.0,27.0,235.0,S,True,2022-12-13T23:48:00-CME-001,A measurement of the leading edge which appeared to deflect southward as the CME propagated through the LASCO field of view. Early frames did not fit the CME well as a result.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2022-12-14T17:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22789/-1
2022-12-14T21:14Z,-56.0,27.0,30.0,259.0,S,True,2022-12-14T03:48:00-CME-001,"These parameters are based off of the best fit between SOHO LASCO C3 and STEREO A COR2 imagery using the black/white boundary for guidance. Additional measurements were made with the fainter leading edge, potential ""shock front"" but the measurement is not as reliable. Measured speeds ranged from 200-300 km/s.",M2M_CATALOG,BW,0,SWPC_CAT,running difference,,,,2022-12-14T17:02Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22786/-1
2022-12-14T16:04Z,-35.0,93.0,24.0,322.0,S,True,2022-12-14T04:36:00-CME-001,A measurement of the leading edge of the CME using an approximate longitude for AR3153.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.9,2022-12-14T15:14Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22781/-1
2022-12-14T16:01Z,-16.0,90.0,22.0,498.0,S,True,2022-12-14T08:36:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-12-14T17:34Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22791/-1
2022-12-14T18:31Z,-19.0,44.0,30.0,340.0,S,True,2022-12-14T08:48:00-CME-001,Measurement is difficult b/c the CME overlaps with a more northern narrower CME and with an earlier CME to the south.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-12-14T16:30Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22784/-1
2022-12-15T04:38Z,-48.0,36.0,22.0,199.0,S,True,2022-12-14T13:36:00-CME-001,"Analysis with a more central longitude, thinking that the source could be the slowly erupting high southern latitude filament that might be associated with slowly developing dimming to the southeast of the AR 3165 seen in SDO AIA 171 as late as 2022-12-14T14:00Z.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-12-14T21:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22801/-1
2022-12-14T19:09Z,33.0,-107.0,37.0,1006.0,O,True,2022-12-14T15:16:00-CME-001,"These parameters are based off of the best fit of the bulk of the CME, following the leading edge through multiple images. The CME has a more easily seen left boundary than it does for a right boundary.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-12-14T18:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22794/-1
2022-12-14T22:07Z,26.0,-126.0,26.0,888.0,C,True,2022-12-14T18:12:00-CME-001,These parameters are based off of the best fit between SOHO LASCO C2 and STEREO A COR2 difference imagery. Measured speeds ranged between 700 km/s and 900 km/s depending on the longitude and latitude used to follow the leading edge.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-12-14T20:34Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22797/-1
2022-12-15T08:21Z,-40.0,44.0,16.0,243.0,S,True,2022-12-14T18:12:00-CME-002,"Very uncertain analysis as the source is uncertain. If AR 3165 is the source there is a 20 degree deflection south from the source, which is unlikely.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-12-16T02:05Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22839/-1
2022-12-15T05:02Z,-21.0,-110.0,32.0,430.0,S,True,2022-12-14T21:09:00-CME-001,The CME is blocked by the pylon in SOHO LASCO C3 so only SOHO LASCO C2 imagery was available for this measurement.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2022-12-15T14:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22822/-1
2022-12-15T02:58Z,33.0,-102.0,39.0,882.0,C,True,2022-12-14T23:12:00-CME-001,The CME is very faint in STEREO A COR2 since there is a data gap until 2022-12-15T00:53Z and the CME does not appear until it is well into the frame of view. The longitude may vary due to some uncertainty in matching up the faint leading edge in STEREO A and the more defined leading edge in SOHO LASCO C3.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,18.0,2022-12-15T14:29Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22818/-1
2022-12-15T17:43Z,-21.0,48.0,31.0,302.0,S,True,2022-12-15T01:55:00-CME-001,Very approximate analysis based on possible source as the eruption seen in AIA 304 at 2022-12-14T21:45Z and dimming in AIA 193 after 23:55Z East of AR 3165 that was at S20W50 at the time. Front is very uneven and faint so measurement is not certain. There were multiple flares (M class) at the time that could have been associated with this CME.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-12-15T14:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22816/-1
2022-12-15T15:30Z,-53.0,34.0,10.0,356.0,S,True,2022-12-15T06:00:00-CME-001,"Since the source for this CME has not been found, this analysis is based on the assumption that this is a front-sided CME and on the best fit in swpc_cat with two coronagraphs. Uncertain parameters.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-12-15T19:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22827/-1
2022-12-15T19:35Z,-31.0,49.0,22.0,351.0,S,True,2022-12-15T09:48:00-CME-001,Approximate analysis since the CME front is faint/uneven and it partially overlaps with previous and following CMEs.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-12-15T14:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22820/-1
2022-12-15T16:27Z,20.0,-161.0,44.0,1009.0,O,True,2022-12-15T13:23:00-CME-001,"Analysis based on best fit in two coronagraphs in swpc_cat, since the source (likely backsided) has not been found.",M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2022-12-15T19:56Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22830/-1
2022-12-15T19:26Z,-7.0,-105.0,43.0,1059.0,O,True,2022-12-15T16:23:00-CME-001,Analysis is very uncertain because the source is not fully seen (we probably see the post-eruptive arcades peaking from behind the East limb in STEREO A) and the longitude could be higher (higher negative longitude). We are also lacking SOHO data because of the large data gap and what we see in SOHO LASCO C3 after the data gap is too faint for it to be used as a front in swpc_cat analysis.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2022-12-15T21:28Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22833/-1
2022-12-16T07:29Z,27.0,-72.0,25.0,1153.0,O,True,2022-12-16T04:28:00-CME-001,StereoCAT measurement using STEREO A Science Data and SOHO LASCO C3.,M2M_CATALOG,LE,0,StereoCAT,running difference,,,,2022-12-19T20:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22914/-1
2022-12-16T20:41Z,65.0,-93.0,12.0,399.0,S,True,2022-12-16T12:53:00-CME-001,Measurement based on best fit between SOHO LASCO C3 and STEREO A COR2 coronagraphs. The leading edge of this CME becomes diffuse quickly and is harder to track in later imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.0,2022-12-16T16:56Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22860/-1
2022-12-16T23:05Z,58.0,-41.0,12.0,441.0,S,True,2022-12-16T16:23:00-CME-001,The CME leading edge is diffuse and therefore difficult to track. Measurement based on best fit between SOHO LASCO C2/C3 and STEREO A COR2 coronagraphs.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2022-12-16T18:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22863/-1
2022-12-17T10:01Z,-31.0,-100.0,21.0,805.0,C,True,2022-12-17T06:00:00-CME-001,Analysis based on the assumption that the source is behind the East limb in SDO and on the fit in swpc_cat based on this.,M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,,2022-12-17T17:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22869/-1
2022-12-17T22:32Z,-19.0,-70.0,15.0,1273.0,O,True,2022-12-17T20:12:00-CME-001,Longitude based off of source location. STEREO A COR2 imagery not available for this measurement.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,17.0,2022-12-18T14:51Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22876/-1
2022-12-18T08:06Z,17.0,60.0,34.0,374.0,S,True,2022-12-17T22:36:00-CME-001,Parameters based on source eruption location. No STEREO A COR2 imagery is available for this measurement.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.0,2022-12-18T17:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22884/-1
2022-12-18T11:21Z,-17.0,144.0,36.0,839.0,C,True,2022-12-18T06:48:00-CME-001,Parameters obtained using best fit between SOHO LASCO C2/C3 and STEREO A COR2 in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2022-12-18T13:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22874/-1
2022-12-18T18:31Z,22.0,61.0,39.0,460.0,S,True,2022-12-18T10:36:00-CME-001,Parameters obtained using best fit between SOHO LASCO C2/C3 and STEREO A COR in SWPC_CAT as well as knowledge of source location.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.0,2022-12-18T17:02Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22882/-1
2022-12-18T19:43Z,-27.0,124.0,22.0,678.0,C,True,2022-12-18T13:25:00-CME-001,Parameters obtained based on best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,15.0,2022-12-18T20:42Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22894/-1
2022-12-18T20:57Z,9.0,-136.0,10.0,687.0,C,True,2022-12-18T15:16:00-CME-001,Parameters obtained based on best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.0,2022-12-18T20:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22896/-1
2022-12-19T02:22Z,-34.0,127.0,15.0,444.0,S,True,2022-12-18T18:12:00-CME-001,Measurement based on best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.0,2022-12-19T19:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22913/-1
2022-12-19T04:29Z,20.0,61.0,14.0,429.0,S,True,2022-12-18T20:12:00-CME-001,Measurement based on best fit between SOHO LASCO C2/C3 and STEREO A COR2 in SWPC_CAT. CME may deflect from potential source eruption location.,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2022-12-20T11:33Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22916/-1
2022-12-19T08:36Z,6.0,90.0,33.0,635.0,C,True,2022-12-19T03:12:00-CME-001,Analysis based on the most likely source location (AR 3160) and the CME in SOHO LASCO coronagraph (no STEREO A COR2 imagery because of the large nighttime data gap),M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2022-12-20T11:32Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22917/-1
2022-12-19T18:14Z,21.0,65.0,38.0,588.0,C,True,2022-12-19T12:00:00-CME-001,Measurement based on source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT.,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2022-12-20T11:31Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22918/-1
2022-12-20T06:57Z,32.0,87.0,24.0,451.0,S,True,2022-12-19T23:12:00-CME-001,"The CME leading edge becomes diffuse in later imagery, making it tricky to measure in later time stamps.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.0,2022-12-20T13:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22921/-1
2022-12-20T13:46Z,18.0,-90.0,17.0,379.0,S,True,2022-12-20T04:48:00-CME-001,"The source appears close to the eastern limb, but the longitude was estimated due to a data gap in STEREO A COR2. The longitude may vary +/-10 degrees as a result.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.0,2022-12-20T13:55Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22924/-1
2022-12-20T15:53Z,12.0,92.0,27.0,486.0,S,True,2022-12-20T08:48:00-CME-001,"This measurement follows the bulk portion of the CME. There is possible outflow that appears before this leading edge, but it disperses quickly and appears to move at the same speed, at essentially the same time as the feature measured here.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.0,2022-12-20T16:58Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22927/-1
2022-12-21T00:17Z,-58.0,165.0,14.0,336.0,S,True,2022-12-20T13:48:00-CME-001,"An approximate measurement based on the best fit between SOHO LASCO C2 and STEREO A COR2. There is uncertainty due to the lack of a source location, so the longitude may vary +/-10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2022-12-20T18:19Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22929/-1
2022-12-21T03:42Z,43.0,58.0,15.0,471.0,S,True,2022-12-20T20:24:00-CME-001,These parameters are based off of the best fit in later SOHO and STEREO A imagery. Measured speeds ranged between 400 km/s and 600 km/s. There is some deflection in the field of view as the CME propagates out.,M2M_CATALOG,TE,0,SWPC_CAT,running difference,,,,2022-12-21T05:26Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22932/-1
2022-12-21T10:57Z,6.0,-41.0,17.0,547.0,C,True,2022-12-21T04:48:00-CME-001,Updated measurement with additional imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,19.0,2022-12-21T19:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22936/-1
2022-12-21T21:46Z,-9.0,-121.0,30.0,363.0,S,True,2022-12-21T09:12:00-CME-001,Parameters obtained using best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2022-12-21T20:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/22940/-1
